Required	[{:family=>"Gordon", :given=>"Deborah"}]	["American Transportation in the 20th Century.” Steering a New Course: Transportation, Energy, and the Environment"]			["1991"]
Required	[{:family=>"Hardin", :given=>"G."}]	["The Tragedy of the Commons"]	article-journal	["Science"]	["1968-12"]
Required	[{:family=>"Weiner", :given=>"E."}]	["History of Urban Transportation Planning"]	chapter	["Urban Transportation Planning in the United States: An Historical Overview Revised"]	["1992"]
Required		["Environmental Policy from 1970s to the 1990s.” Environmental Policy: New Directions for the Twenty-First Century"]			["2005"]
Required	[{:family=>"Paehlke", :given=>"R."}]	["Environmental Values and Public Policy", "Environmental Policy: New Directions for the Twenty-First Century"]			["1997", "2005"]
Required	[{:family=>"Nivola", :given=>"P."}, {:family=>"Crandall", :given=>"R."}]	["The Policy Problem”, “The CAFE Conundrum”. The Extra Mile: Rethinking Energy Policy for Automotive Transportation"]			["1995"]
Required	[{:family=>"Gordon", :given=>"Deborah"}]	["Ultra-Fuel-Efficient Vehicles.” Steering a New Course: Transportation, Energy, and the Environment"]			["1991"]
Required	[{:family=>"Howitt", :given=>"A."}, {:family=>"Altshuler", :given=>"A."}]	["The Politics of Controlling Auto Air Pollution", "The Political Economy of Land Use Exactions"]	article-journal	["Regulation for Revenue"]	["1993"]
Required	[{:family=>"Nivola", :given=>"P."}, {:family=>"Crandall", :given=>"R."}]	["The Fuel Tax Option”, “What Other Countries Do”, and “The American Experience”. The Extra Mile: Rethinking Energy Policy for Automotive Transportation"]			["1995"]
Required	[{:family=>"Gomez-Ibanez", :given=>"J.A."}]	["Pricing"]	article-journal	["Transportation Quarterly"]	["1992-07"]
Required	[{:family=>"Freudenburg", :given=>"Nicolas"}, {:family=>"Steinsapir", :given=>"Carol"}]	["Not in Our Backyards: The Grassroots Environmental Movement"]	chapter	["American Environmentalism: The U.S. Environmental Movement"]	["1970", "1992"]
Required	[{:family=>"Dempsey", :given=>"P."}, {:family=>"Goetz", :given=>"A."}, {:family=>"Szyliowicz", :given=>"J."}]	["Three Hubs to One: The Folly of Forecasting in the Dynamic Airline Industry"]	chapter	["Denver International Airport: Lessons Learned"]	["1997"]
Required	[{:family=>"Kuttner", :given=>"R."}]	["Everything For Sale: The Limits of Markets"]			["1997"]
Required	[{:family=>"Bullard", :given=>"R."}]	["Environmentalism and Social Justice", "and “Environmentalism as a Working Model"]	chapter	["US Department of Transportation Order on Environmental"]	
Required	[{:family=>"Rosenbaum", :given=>"W."}]	["Climate Diplomacy: The Emerging Politics of Global Environmentalism"]	chapter	["Environmental Politics and Policy"]	["1998"]
Required	[{:family=>"Gore", :given=>"A."}]	["Earth in the Balance"]			["1993"]
Required	[{:family=>"Nijkamp", :given=>"P."}]	["Roads to Environmentally Sustainable Transport"]	article-journal	["Transportation Research"]	["1994"]
Required	[{:family=>"Schaefer", :given=>"A."}, {:family=>"Victor", :given=>"D."}]	["The Past and Future of Global Mobility"]	chapter	["Scientific American"]	["1997-10"]
Required	[{:family=>"Part", :given=>"I."}, {:family=>"Concerns", :given=>"Common"}]	["Our Common Future. The World Commission on Environment and Development"]			["1987"]
