Required	[{:family=>"Sussman", :given=>"Joseph"}]	["Introduction to Transportation Systems"]			["2000"]
Required	[{:family=>"Sussman", :given=>"Joseph"}]	["Perspectives on Intelligent Transportation Systems (ITS"]			["2005"]
Required	[{:family=>"Sussman", :given=>"Joseph M."}]	["Educating the ‘New Transportation Professional.’"]	article-journal	["ITS Quarterly"]	["1995"]
Required	[{:family=>"Committee", :given=>"T.R.B.Executive"}]	["Critical Issues in Transportation 2002"]	article-journal	["TR News"]	["2001-11"]
Required	[{:family=>"Martland", :given=>"Carl D."}]	["Rail Freight Service Productivity from the Manager’s Perspective"]	article-journal	["Transportation Research"]	["1992"]
Required	[{:family=>"Sussman", :given=>"Joseph M."}]	["Transportation’s Rich History and Challenging Future–Moving Goods"]	article-journal	["Transportation Research Circular"]	["1996-08"]
Required	[{:family=>"Hoel", :given=>"Lester A."}]	["Historical Overview of U.S. Passenger Transportation"]	article-journal	["Transportation Research Circular"]	["1996-08"]
Required	[{:family=>"Thompson", :given=>"Louis S."}]	["High Speed Rail in the United States–Why Isn’t There More?"]	article-journal	["Japan Railway and Transport Review"]	["1994-10"]
Required		["To Travel Hopefully: A Survey of Commuting"]	article-journal	["The Economist, Special Section"]	["1998-09-05"]
Required	[{:family=>"Sussman", :given=>"Joseph M."}]	["Transitions in the World of Transportation"]	article-journal	["Transportation Quarterly"]	["2002", "2002"]
