Required	O.Ashenfelter and R. Layard. The Handbook of Labor Economics. Vol. 1. North-Holland, 1987. ISBN: 9780444878564.
Required	J. Angrist and Jörn-Steffen Pischke. Mostly Harmless Econometrics: An Empiricist’s Companion. Princeton University Press, 2008. ISBN: 9780691120355.
Required	— — —. Mastering ‘Metrics: The Path from Cause to Effect. Princeton University, 2014. ISBN: 9780691152844.
Required	P. Cahuch, Stéphane Carcillo, and André Zylberberg. Labor Economics, Second Edition. MIT Press, 2014. ISBN:  9780262027700.
Required	O. Ashenfelter and D. Card, Handbook of Labor Economics, Volume 3A, 2010. ISBN: 9780444501875.
Required	C. Goldin, “Labor Markets in the 20th Century,” NBER Historical Working Paper No. 8, June 1994 [also in Cambridge Economic History of the US, pp. 1-85].
Required	C. Romer, “Spurious Volatility in Historical Unemployment Data,” Journal of Political Economy, 94 [1], February 1986, 1-37.
Required	C. Goldin and R. Margo, “The Great Compression: The Wage Structure in the United States at Mid-century,” Quarterly Journal of Economics, February 1992.
Required	D. Autor and M. Duggan, " The Rise in the Disability Rolls and the Decline in Unemployment (PDF)," Quarterly Journal of Economics, February 2003.
Required	H. Farber, “Job Loss and the Decline in Job Security in the United States,” in Abraham, K. Spletzer, J. and Harper, M., eds., Labor in the New Economy, University of Chicago, 2010.
Required	L. Katz and D. Autor, “ Changes in the Wage Structure and Earnings Inequality” (PDF - 6.2MB), chapter 26 in [HOLE 3A].
Required	(M) T. Lemieux, “The Changing Nature of U.S. Wage Inequality,” J. of Population Economics, 2007.
Required	D. Autor, L. Katz, and M. Kearney, “ Trends in U.S. Wage Inequality: Revising the Revisionists (PDF),” The Review of Economics and Statistics, May 2008. (M)
Required	E. Saez and T. Piketty, “ Income Inequality in the United States: 1913-1998 (PDF)," Quarterly Journal of Economics, February 2003 (and web updates on Saez home page).
Required	W. Kopczuk, E. Saez, and J. Song, “ Earnings Inequality and Mobility in the United States: Evidence From Social Security Data Since 1937 (PDF),” The QJE, 125(1), February 2010.
Required	M. Elsby, B. Hobijn, and A. Sahin, “The Labor Market in the Great Recession,” BPEA Spring 2010 (2011 update (PDF - 1.2MB))
Required	C.B. Mulligan, “Do Welfare Policies Matter for Labor Market Aggregates? Quantifying Safety Net Work Incentives Since 2007,” NBER Working Paper 18088 (May 2012).
Required	J. Rothstein, “The Labor Market Four Years Into the Crisis: Assessing Structural Explanations,” Industrial and Labor Relations Review 65(3), June 2012, 467-500.
Required	H. Farber, “Employment, Hours, and Earnings Consequences of Job Loss; US Evidence from the Displaced Workers Survey,” JOLE 35 S1 (July 2017).
Required	D. Autor, “Why Are There Still So Many Jobs? The History and Future of Workplace Automation (PDF),” J. Economic Perspectives 29 (Summer 2015), 3-30.
Required	L. Katz and C. Goldin, The Race Between Education and Technology, Harvard University Press, 2010. ISBN: 9780674035300.
Required	A. Deaton and J. Muellbauer, Economics and Consumer Behavior, Cambridge University Press, 1980, especially Chapter 4. ISBN: 9780521296762.
Required	M. Killingsworth, Labor Supply, Cambridge University Press, 1983; Chapters 1, 2, and 7. ISBN:9780521299169.
Required	O. Ashenfelter and J. Heckman, “The Estimation of Income and Substitution Effects in a Model of Family Labor Supply,” Econometrica, 42[1], January 1974, 73-86.
Required	R. Blundell and T. MaCurdy, “Labor Supply: a Review of Alternative Approaches.” In [HOLE 3A], chapter 27, 1999.
Required	M. Killingsworth and J. Heckman, “Female Labor Supply: A Survey,” chapter 2 in [HOLE].
