Required	Devor, R. E., T. Chang, and J. W. Sutherland. Statistical Quality Design and Control. New York, NY: Macmillan, 1992. ISBN: 9780023291807
Required	Kalpakjian, S. Manufacturing Processes for Engineering Materials. 3rd ed. Menlo Park, CA: Addison Wesley, 1996. ISBN: 9780201823707
Required	Hogg, R. V., and J. Ledotter. Engineering Statistics. New York, NY: Macmillan, 1987. ISBN: 9780023557903
Required	Bendat, J. S., and A. G. Piersol. Random Data. 2nd ed. New York, NY: Wiley Interscience, 2000. ISBN: 9780471317333
Required	Ogata, Katsuhiko. Modern Control Engineering. 3rd ed. Upper Saddle River, NJ: Prentice Hall, 1996. ISBN: 9780132273077
Required	Friedland, B. Control System Design. New York, NY: McGraw Hill, 1985. ISBN: 9780070224414
Required	Boning, Duane S., et al. “A General Semiconductor Process Modeling Framework.” IEEE Transactions on Semiconductor Manufacturing 5 (November 1992): 266-280
Required	Ciplickas, Dennis J., et al. “Predictive Yield Modeling of VLSIC’s.” IEEE 5th International Workshop on Statistical Metrology (June 2000): 28-37
Required	Stapper, Charles H., and Raymond J. Rosner. “Integrated Circuit Yield Management and Yield Analysis: Development and Implementation.” IEEE Transactions on Semiconductor Manufacturing 8 (May 1995): 95-102
Required	Drain, Davis. “Variance Components and Process Sampling Design.” Chapter 3 in Statistical Methods for Industrial Process Control. New York, NY: Chapman & Hall, 1996. ISBN: 9780412085116
Required	Rzepniewski, Adam K., et al. “Cycle-to-Cycle Control of Multivariable Manufacturing Processes with Process Model Uncertainty.” ASME International Mechanical Engineering Congress and Exposition (2004): IMECE2004-61783
Required	Hardt, D. E., and Tsz-Sin Siu. “Cycle to Cycle Manufacturing Process Control.” SMA, 2002
Required	Guo, Ruey-Shan, and Emanuel Sachs. “Modeling, Optimization, and Control of Spatial Uniformity in Manufacturing Processes.” IEEE Transactions on Semiconductor Manufacturing 6 (February 1993): 41-57
Required	Davis, Joseph C., et al. “A Robust Metric for Measuring Within-Wafer Uniformity.” IEEE Transactions on Components, Packaging, and Manufacturing Technology C 19 (October 1996): 283-289
Required	Mozumder, Purnendu K., and Lee M. Loewenstein. “Method for Semiconductor Process Optimization Using Functional Representations of Spatial Variations and Selectivity.” IEEE Transactions on Components, Hybrids, and Manufacturing Technology 15 (June 1992): 311-316
Required	Sahai, H., and M. Ageel. The Analysis of Variance. Boston, MA: Birkhauser, 2000, pp. 15-17. ISBN: 9780817640125
Required	Walker, H. M. “Degrees of Freedom.” Journal of Educational Psychology 31 (1940): 253-269
