Required	Andreoni, J. “Impure Altruism and Donation to Public Goods; A Theory of Warm Glow Giving.” Economic Journal 100 (1990): 464-477
Required	———. “An Experimental Test of the Public Goods Crowding Out Hypothesis.” American Economic Review 83 (December 1993): 1317-1327
Required	Bergstrom, T., L. Blume, and H. Varian. “On the Private Provision of Public Goods.” Journal of Public Economics 29 (1986): 25-49
Required	Kingma, B. “An Accurate Measurement of the Crowd-Out Effect, Income Effect, and Price Effect for Charitable Contributions.” Journal of Political Economy 97 (October 1989): 1197-1207
Required	Ledyard, J. “Public Goods: A Survey of Experimental Research.” In The Handbook of Experimental Economics. Edited by J. Kagel and A. Roth. Princeton, NJ: Princeton University Press, 1995, pp. 111-194. ISBN: 069104290X
Required	Roberts, R. “Financing Public Goods.” Journal of Political Economy 95 (1987): 420-437
Required	Atkinson, A., and N. Stern. “Pigou, Taxation and Public Goods.” Review of Economic Studies 41 (1974): 119-128
Required	Ballard, C., and D. Fullerton. “Distortionary Taxes and the Provision of Public Goods.” Journal of Economic Perspectives 6 (Summer 1992): 117-131
Required	Boadway, R., and M. Keen. “Public Goods, Self-Selection and Optimal Income Taxation.” International Economic Review 34, no. 3 (August 1993): 463-78
Required	Gaube, T. “When do Distortionary Taxes Reduce the Optimal Supply of Public Goods?” Journal of Public Economics 76 (May 2000): 151-180
Required	Kaplow, L. “The Optimal Supply of Public Goods and the Distortionary Cost of Taxation.” National Tax Journal 49, no. 4 (December 1996): 513-33
Required	King, M. “A Pigouvian Rule for the Optimal Provision of Public Goods.” Journal of Public Economics 30 (1986): 273-292
Required	Atkinson, A. B. “The Income Tax Treatment of Charitable Contributions, in Public and Urban Economics.” Essays in the Honor of William S. Vickrey. Edited by R Grieson. New York, NY: DC Heath, 1976
Required	Clotfelter, C. Federal Tax Policy and Charitable Giving. Chicago, IL: University of Chicago Press, 1985. ISBN: 0226110486
Required	———. “The Impact of Tax Reform on Charitable Giving: A 1989 Perspective.” In Do Taxes Matter? Edited by J. Slemrod. Cambridge, MA: MIT Press, 1990, pp. 203-235. ISBN: 0262193027
Required	Diamond, P. “Optimal Tax Treatment of Private Contributions for Public Goods with and without Warm Glow Preferences.” MIT WP
Required	Feldstein, M. “A Contribution to the Theory of Tax Expenditures; The Case of Charitable Giving.” The Economics of Taxation. Edited by H Aaron and M. Boskin. Brookings, 1980, pp. 99-122
Required	Reece, W., and K. Zieschung. “Consistent Estimation of the Impact of Tax Deductibility on the Level of Charitable Contributions.” Econometrica 54 (1985): 271-293
Required	Saez, E. “The Optimal Treatment of Tax Expenditures.” NBER Working Paper 8037 (2000)
Required	Altonji, J., F. Hayashi, and L. Kotlikoff. “Parental Altruism and Inter Vivos Transfers: Theory and Evidence.” Journal of Political Economy 105 (December 1997): 1121-1166
Required	Bernheim, A., A. Shleifer, and L. Summers. “The Strategic Bequest Motive.” Journal of Political Economy 93 (December 1985): 1045-1076
Required	Carroll, Christopher D. “Why do the Rich Save so Much.” In Does Atlas Shrug? The Economic Consequences of Taxing the Rich. Edited by Joel B Slemrod. Harvard University Press, 2000
Required	Hurd, M. “Savings of the Elderly and Desired Bequests.” American Economic Review 77 (1987): 298-312
Required	———. “Mortality Risk and Bequests.” Econometrica 57 (1989): 779-813
Required	Wilhelm, M. “Bequest Behavior and the Effect of Heirs Earnings: Testing the Altruistic Model of Bequests.” American Economic Review 86 (September 1996): 874-892
Required	Brown, J. “How Should We Insure Longevity Risk in Pensions and Social Security?” Center for Retirement Research Issue in Brief, August 2000
Required	Brown, J., et. al. The Role of Annuity Markets in Financing Retirement. Cambridge, MA: MIT Press, 2001. ISBN: 0262025094
Required	Brown, J. “Private Pensions, Mortality Risk, and the Decision to Annuitize.” Journal of Public Economics 82, no. 1 (October 2001)
Required	Brown, J., and J. Poterba. “Joint Life Annuities and the Demand for Annuities by Married Couples.” The Journal of Risk and Insurance 67, no. 4 (December 2000): 527-54
Required	Brown, J., O. Mitchell, J. Poterba, and M. Warshawsky. “Taxing Retirement Income: Non-Qualified Annuities and Distributions from Qualified Accounts.” The National Tax Journal LII, no. 3 (September 1999)
Required	Brown, J., and M. Warshawsky. “Longevity-Insured Retirement Distributions from Pension Plans: Regulatory and Market Issues.” In Public Policies and Private Pensions. Edited by W. Gale, J. Shoven and M. Warhsawsky. Brookings Institution
Required	Brown, J. “Are the Elderly Really Over-Annuitized? New Evidence on Life Insurance and Bequests.” In Themes in the Economics of Aging. Edited by D. Wise. University of Chicago Press for NBER, 2001. ISBN: 0226902846
Required	———. “Redistribution and Insurance: Mandatory Annuitization with Mortality Heterogeneity.” Center for Retirement Research working paper, March 2001
Required	Brown, J., O. Mitchell, and J. Poterba. “The Role of Real Annuities and Indexed Bonds in an Individual Accounts Retirement Program.” In Risk Aspects of Investment-Based Social Security Reform. Edited by J. Campbell, and M. Feldstein. University of Chicago Press for NBER, 2001. ISBN: 0226092550
Required	Brown, J. “Mortality Risk, Inflation Risk, and Annuity Products.” NBER Working Paper No. 7812 and forthcoming in Financial Innovations in Retirement Income. Edited by Z. Bodie, B. Hammond, O. Mitchell, and S. Zeldes. University of Pennsylvania Press for the Pension Research Council, 2000
Required	———. “Differential Mortality and the Value of Individual Account Retirement Annuities.” NBER Working Paper No. 7560, and forthcoming in The Distributional Effects of Social Security Reform. Edited by M. Feldstein and J. Liebman. University of Chicago Press for NBER. ISBN: 0226241068
Required	Brugiavini, A. “Uncertainty Resolution and the Timing of Annuity Purchases.” Journal of Public Economics 50 (1993): 31-62
Required	Davidoff, T., J. Brown, and P. Diamond. “Annuities and Individual Welfare.” NBER Working Paper 9714 (2003)
Required	Friedman B., and M. Warshawsky. “The Cost of Annuities: Implications for Saving Behavior and Bequests.” Quarterly Journal of Economics 105 (1990): 135-154
Required	Kotlikoff, L., and A. Spivak. “The Family as an Incomplete Annuities Market.” Journal of Political Economy 89 (1981): 372-291
Required	Mitchell, O., J. Poterba, M. Warshawsky, and J. Brown. “New Evidence on the Money’s Worth of Individual Annuities.” American Economic Review 89, no. 5 (December 1999)
Required	Sheshinski, E. Optimum and Risk-Class Pricing of Annuities. (Unpublished, 2001.)
Required	Kaplow, Louis. “A Note on Subsidizing Gifts.” Journal of Public Economics 58 (1995): 469-478
