Required	Acemoglu, D. Introduction to Modern Economic Growth. Cambridge, MA: Massachusetts Institute of Technology, 2007.
Required	Barro, R. J., and X. Sala-i-Martin. Economic Growth. New York, NY: McGraw-Hill, 1995. ISBN: 0070036977.
Optional	Barro, R. Determinants of Economic Growth: A Cross-Country Empirical Study. Cambridge, MA: MIT Press, 1997. ISBN: 0262024217.
Optional	Hall, R., and C. Jones. “Why Do Some Countries Produce So Much More Output than Others?” Quarterly Journal of Economics 114 (1999): 83-116.
Optional	Jones, C. “On the Evolution of the World Income Distribution.” Journal of Economic Perspectives 11 (1997): 19-36.
Optional	Klenow, P., and A. Rodríguez-Clare. “The Neoclassical Revival in Growth Economics: Has It Gone Too Far?” Chapter 2 in NBER Macroeconomics Annual 1997. Edited by Ben S. Bernanke and Julio Rotemberg. Cambridge, MA: MIT Press, 1997. ISBN: 026252242X.
Optional	Klenow, P., and M. Bils. “Does Schooling Cause Growth?” American Economic Review 90 (2000): 1160-1183.
Optional	Mankiw, N. G., D. Romer, and D. Weil. “A Contribution to the Empirics of Economic Growth.” Quarterly Journal of Economics 107 (1992): 401-437.
Optional	Solow, R. M. “A Contribution to the Theory of Economic Growth.” Quarterly Journal of Economics 70 (1956): 65-94.
Optional	Growth Theory: An Exposition. 2nd ed. New York, NY: Oxford University Press, 2000. ISBN: 0195109031.
Optional	Blanchard, O., and S. Fischer. Lectures on Macroeconomics. Cambridge, MA: MIT Press, 1989. chapter 3. ISBN: 0262022834.
Optional	Cass, D. “Optimum Growth in an Aggregative Model of Capital Accumulation: A Turnpike Theorem.” Econometrica 34 (1966): 833-850.
Optional	Lucas, R. E., Jr. “Why Doesn’t Capital Flow from Rich to Poor Countries?” American Economic Review 80 (1990): 92-96.
Optional	Ramsey, F. P. “A Mathematical Theory of Saving.” Economic Journal 38 (1928): 543-559.
Optional	Skiba, A. K. “Optimal Growth with a Convex-Concave Production Function.” Econometrica 46 (1978): 527-539.
Required	Atkeson, A., V. V. Chari, and P. Kehoe. “Taxing Capital Income: A Bad Idea.” Federal Reserve Bank of Minneapolis Quarterly Review 23, no. 3 (Summer 1999): 3-17.
Required	Lucas, R. E., Jr. “Asset Prices in an Exchange Economy.” Econometrica 46 (1978): 1429-1445.
Required	Barro, R. J. “Are Government Bonds Net Wealth?” Journal of Political Economy 82 (1974): 1095-1117.
Required	“On the Determination of the Public Debt.” Journal of Political Economy 87 (1979): 940-71.
Required	Blanchard, O. “Debt, Deficits and Finite Horizons.” Journal of Political Economy 93 (1985): 223-247.
Optional	Abel, A., and O. Blanchard. “An Intertemporal Equilibrium Model of Saving and Investment.” Econometrica 51 (1983): 675-692.
Optional	Barro, R. J., and X. Sala-i-Martin. Economic Growth, chapter 3 and appendix to chapter 3.
Optional	Barro, R. “Ramsey Meets Laibson in the Neoclassical Growth Model.” Quarterly Journal of Economics 114 (1999): 1125-1152.
Optional	Baxter, M., and R. King. “Fiscal Policy in General Equilibrium.” American Economic Review 78 (1988): 315-334.
