Required	The (unfinished) draft of the book: Peña-Mora, F., C. Anumba, J. Lyneis, L. Soibelman, M. Park, M. Samii, and K. Kalligeros. System and Project Management. MIT/Prentice Hall Textbook Series on Civil, Environmental and Systems Engineering.
Required	Hendrickson, Chris. Project Management for Construction.
Required	O’Leary, and Acret. Construction Nightmares. BNI Publications Inc, 2001. ISBN: 1-55701-298-9.
Required	Hendrickson, Chris. Chapter 1 in Project Management for Construction.
Required	Peña-Mora, F., C. Anumba, J. Lyneis, L. Soibelman, M. Park, M. Samii, and K. Kalligeros. “Engineering Economy with Uncertainity.” In System and Project Management. MIT/Prentice Hall Textbook Series on Civil, Environmental and Systems Engineering.
Required	Peña-Mora, F., C. Anumba, J. Lyneis, L. Soibelman, M. Park, M. Samii, and K. Kalligeros. “Project Participants.” In System and Project Management. MIT/Prentice Hall Textbook Series on Civil, Environmental and Systems Engineering.
Required	Peña-Mora, F., C. Anumba, J. Lyneis, L. Soibelman, M. Park, M. Samii, and K. Kalligeros. “Estimating.” In System and Project Management. MIT/Prentice Hall Textbook Series on Civil, Environmental and Systems Engineering.
Required	Peña-Mora, F., C. Anumba, J. Lyneis, L. Soibelman, M. Park, M. Samii, and K. Kalligeros. “Project Planning .” In System and Project Management. MIT/Prentice Hall Textbook Series on Civil, Environmental and Systems Engineering.
Required	Peña-Mora, F., C. Anumba, J. Lyneis, L. Soibelman, M. Park, M. Samii, and K. Kalligeros. “Performance Analysis.” In System and Project Management. MIT/Prentice Hall Textbook Series on Civil, Environmental and Systems Engineering.
Required	Peña-Mora, F., C. Anumba, J. Lyneis, L. Soibelman, M. Park, M. Samii, and K. Kalligeros. “Control Actions.” In System and Project Management. MIT/Prentice Hall Textbook Series on Civil, Environmental and Systems Engineering.
Required	Peña-Mora, F., C. Anumba, J. Lyneis, L. Soibelman, M. Park, M. Samii, and K. Kalligeros. “Project Dynamics.” In System and Project Management. MIT/Prentice Hall Textbook Series on Civil, Environmental and Systems Engineering.
Required	Peña-Mora, F., C. Anumba, J. Lyneis, L. Soibelman, M. Park, M. Samii, and K. Kalligeros. “Project Reviews.” In System and Project Management. MIT/Prentice Hall Textbook Series on Civil, Environmental and Systems Engineering.
Required	Peña-Mora, F., C. Anumba, J. Lyneis, L. Soibelman, M. Park, M. Samii, and K. Kalligeros. “Project Closeout.” In System and Project Management. MIT/Prentice Hall Textbook Series on Civil, Environmental and Systems Engineering.
Optional	Schtub, A., J. Bard, and S. Globerson. Project Management: Engineering Technology, and Implementation. New York, NY: Prentice Hall, 1994. Sections 5.1 through 5.3.
Optional	Iansiti, M., and A. MacCormack. Developing Products on Internet Time. Harvard Business School Press, 1997. ISBN: B00005RZ6Z.
Optional	Ward et. al. “The Second Toyota Paradox: How Delaying Decisions Can Make Better Cars Faster.” Sloan Management Review 36, no. 3 (1995): 43-61.
Optional	Henderson, R. “Managing Innovation in the Information Age.” Harvard Business Review 72, no. 1 (1994): 100-105.
Optional	Hameri, A. P., J. Nihtila. “Distributed New Product Development Project Based on Internet and World-Wide Web.” Journal of Production Innovation & Management 14, no. 2 (1997): 77-87.
Optional	Chambers, C. A. “Transforming New Product Development.” Research-Technology Management 39, no. 6 (November-December 1996): 32-38.
Optional	McCord, K. R., and S. D. Eppinger. “Managing the Integration Problem in Engineering.” MIT Sloan School of Management Working Paper, no. 3594, August 1993.
Optional	Thamhain, H. Engineering Management. 1st ed. Wiley-Interscience, 1992. ISBN: 0471828017.
Optional	Schtub, A., J. Bard, and S. Globerson. Chapter 10 in Project Management: Engineering Technology, and Implementation. Prentice Hall, 1994. Sections 5.1 through 5.3.
Optional	Suh, N. Chapters 4 and 6 in Principles of Design. Oxford University Press, 1990. ISBN: 0195043456.
Optional	Naylor, H. F. Chapter 2 in Construction Project Management. New York: Delmar Publishers, 1995. ISBN: 0827357338.
Optional	Schtub, A., J. Bard, and S. Globerson. Project Management: Engineering Technology, and Implementation. Prentice Hall, 1994
Optional	Callahan, M., D. Quackenbush, and G. Rowings. Construction Project Scheduling. New York: McGraw-Hill, 1992. ISBN: 0070097011.
Optional	Meredith, J., and S. Mantel. Chapter 8 in Project Management: A Managerial Approach. 4th ed. New York: J. Wiley & Sons, 2000. ISBN: 0471016268.
Optional	Taylor, B. W., and L. J. Moore. “R&D Project Planning with Q-GERT Network Modeling and Simulation.” Management Science 26, no. 1 (1980): 44-59.
Optional	Moder, Philips, and Davis.  Project Management with CPM, PERT, and Precedence Diagramming. New York: Van Nostrand Reinhold, 1983. ISBN: 0442254156.
Optional	Pritsker, A., and B. Alan. Management Decision Making. Englewood Cliffs, NJ: Prentice-Hall, 1983. ISBN: 0135481643.
Optional	Badiru, A. B. Chapter 4 in Project Management in Manufacturing and High Technology Operations. New York: J. Wiley & Sons, 1996. ISBN: 0471127213.
Optional	Meredith, J., and S. Mantel. Chapter 9 in Project Management: A Managerial Approach. 4th ed. New York: J. Wiley & Sons, 2000. ISBN: 0471016268.
