Required	Nilson, A. H., D. Darwin, and C. W. Dolan. Design of Concrete Structures. 13th ed. McGraw-Hill, 2004.
Optional	American Concrete Institute. “Fracture Mechanics of Concrete: Concepts, Models and Determination of Material Properties.” ACI Committee 446 (1989). Farmington Hills, MI.
Optional	American Concrete Institute. “Building Code Requirements for Structural Concrete (ACI 318-02),” and “Commentary (ACI 318-02).” ACI Committee 318 (2002). Farmington Hills, MI.
Optional	Aitcin, P. C. High-Performance Concrete. New York, NY: E & FN Spon 1998.
Optional	Barker, A. L. L. The Ultimate Load Theory Applied to the Design of Reinforced and Prestressed Concrete Frames. London, England: Concrete Publications, 1956.
Optional	Bazant, Z. P. Fracture Mechanics of Concrete Structures. New York, NY: Elsevier, 1992.
Optional	Billington, D. P. Thin Shell Concrete Structures. New York, NY: McGraw-Hill, 1982.
Optional	Bresler, B. “Design Criteria for Reinforced Concrete Columns under Axial Load and Biaxial Bending.” ACI Journal, Proceedings 57, no. 5 (1960): 481-490.
Optional	Bresler, B., ed. Reinforced Concrete Engineering: Volume I - Materials, Structural Elements, Safety. New York, NY: John Wiley & Sons, 1974.
Optional	Buyukozturk, O. “Nonlinear Analysis of Reinforced Concrete Structures.” Computers and Structures 7 (1977): 149-156.
Optional	Buyukozturk, O. “Imaging of Concrete Structures.” NDT & E International 31, no. 4 (1998): 233-243.
Optional	Buyukozturk, O., and Z. P. Bazant. “Creep Analysis of Structures.” Chapter 3 in Mathematical Modeling of Creep and Shrinkage of Concrete. Edited by Z. P. Bazant. Chichester, England: John Wiley & Sons, 1988.
Optional	Buyukozturk, O., and O. Gunes. “Advances in Earthquake Risk Assessment and Hazard Reduction for Large Inventory of Structures with High Characteristic Variability.” ARI The Bulletin of The Istanbul Technical University 53, no. 2 (2002).
Optional	Buyukozturk, O., and A. H. Nilson. “Deformation and Fracture of Particulate Composite.” Journal of the Engineering Mechanics Division, ASCE 98, no. EM3 (1972): 581-593.
Optional	Buyukozturk, O., and S. S. Shareef. “Constitutive Modeling of Concrete in Finite Element Analysis.” Computers & Structures 21, no. 3 (1985): 581-610.
Optional	Chattejee, B. K. Theory and Design of Concrete Shells. 3rd ed. New York, NY: Chapman & Hall, 1988.
Optional	Chen, E. S., and O. Buyukozturk. “Constitutive Model for Concrete in Cyclic Compression.” Journal of Engineering Mechanics, ASCE 111, no. 6 (1985): 797-814.
Optional	Chen, W. F. Plasticity in Reinforced Concrete. New York, NY: McGraw-Hill, 1982.
Optional	De Silva, C. W., D. N. Wormley, and O. Buyukozturk. “Postcracking Compliance Analysis of RC Beams.” Journal of The Structural Division, ASCE 105, no. ST1 (1979): 35-51.
Optional	Fardis, M. N., and O. Buyukozturk. “Shear Transfer Model for Reinforced Concrete.” Journal of The Engineering Mechanics Division, ASCE 105, no. EM2 (1979): 255-274.
Optional	Fardis, M. N., and O. Buyukozturk. “Shear Stiffness of Concrete by Finite Elements.” Journal of The Structural Division, ASCE 106, no. ST6 (1980): 1311-1327.
Optional	Farshad, M. Design and Analysis of Shell Structures. The Netherlands: Kluwer, Dordrecht, 1992.
Optional	Gori, R. “Theoretical Performance of RC Elements Built at the Turn of the Century.” Journal of Performance of Constructed Facilities, ASCE 13, no. 2 (1999): 57-66.
Optional	Gould, P. L. Analysis of Shells and Plates. New York, NY: Springer-Verlag, 1988.
Optional	Guidotti, G., M. Lucchesi, A. Pagni, and G. Pasquinelli. “Application of Shell Theory to Structural Problem Using the Finite Element Method.” Istituto CNUCE 115 (1986), CNR-Pisa, Roma, Italy.
Optional	Hsu, T. T. C. Torsion of Reinforced Concrete. Van Nostrand Reinhold, 1984.
Optional	Ingerslev, A. “The Strength of Rectangular Slabs.” J. Inst. Struct. Engng. 1, no. 1 (January 1923): 3-14.
Optional	Jawad, M. H. Theory and Design of Plate and Shell Structures. New York, NY: Chapman & Hall, 1994.
Optional	Johnson, K. W. Brudlinieteorier. Copenhagen: Gjellerups Forlag, July 1943, p. 191.
Optional	Kellar, V. S., and R. T. Sewell. Fundamentals of the Analysis and Design of Shell Structures. Englewood Cliffs, NJ: Prentice-Hall, 1987.
