Optional	[{:family=>"Dehghan-Manshadi", :given=>"B."}, {:family=>"Mahmudi", :given=>"H."}, {:family=>"Abedian", :given=>"A."}, {:family=>"Mahmudi", :given=>"R."}]	["A Novel Method for Materials Selection in Mechanical Design: Combination of Non-linear Normalization and a Modified Digital Logic Method"]	article-journal	["Materials and Design"]	["2007"]
Optional	[{:family=>"Yoon", :given=>"K.Paul"}, {:family=>"Hwang", :given=>"Ching-Lai"}]	["Multiple Attribute Decision Making: An Introduction"]			["1995"]
Optional	[{:family=>"Ashby", :given=>"Michael F."}]	["Materials Selection in Mechanical Design"]			["2005"]
Optional	[{:family=>"Collette", :given=>"Yann"}, {:family=>"Siarry", :given=>"Patrick"}]	["Multiobjective Optimization: Principles and Case Studies"]			["2004"]
Optional	[{:family=>"Roy", :given=>"Ranjit K."}]	["Design of Experiments Using the Taguchi Approach: 16 Steps to Product and Process Improvement"]			["2001"]
Optional	[{:family=>"Triantaphyllou", :given=>"Evangelos"}]	["Multi-Criteria Decision Making Methods: A Comparative Study"]			["2000"]
Optional	[{:family=>"Saaty", :given=>"Thomas L."}]	["Fundamentals of Decision Making and Priority Theory with the Analytic Hierarchy Process"]			["2000"]
Optional	[{:family=>"Farag", :given=>"Mahmoud M."}]	["Materials Selection for Engineering Design"]			["1997"]
Optional	[{:family=>"Roy", :given=>"Bernard"}]	["Multicriteria Methodology for Decision Aiding"]			["1996"]
Optional	[{:family=>"Sirisalee", :given=>"P."}, {:family=>"Ashby", :given=>"M.F."}, {:family=>"Parks", :given=>"G.T."}, {:family=>"Clarkson", :given=>"P.J."}]	["Multi-criteria material selection of monolithic and multi-materials in engineering design"]	article-journal	["Advanced Engineering Materials"]	["2006"]
Optional	[{:family=>"Rao", :given=>"R.V."}]	["A material selection model using graph theory and matrix approach"]	article-journal	["Materials Science and Engineering A"]	["2006"]
Optional	[{:family=>"Milani", :given=>"A.S."}, {:family=>"Shanian", :given=>"A."}, {:family=>"Madoliat", :given=>"R."}, {:family=>"Nemes", :given=>"J.A."}]	["The effect of normalization norms in multiple attribute decision making (MADM) models: A case study in gear material selection"]	article-journal	["Structural and Multidisciplinary Optimization"]	["2005"]
Optional	[{:family=>"Milani", :given=>"A.S."}, {:family=>"El-Lahham", :given=>"C."}, {:family=>"Nemes", :given=>"J.A."}]	["Different approaches in multiple-criteria optimization using the Taguchi Method: A case study in a cold heading process"]	article-journal	["Journal of Advanced Manufacturing Systems"]	["2004"]
Optional	[{:family=>"Niemira", :given=>"M.P."}, {:family=>"Saaty", :given=>"T.L."}]	["An Analytic Network Process model for financial-crisis forecasting"]	article-journal	["International Journal of Forecasting"]	["2004"]
Optional	[{:family=>"Figueira", :given=>"J."}, {:family=>"Roy", :given=>"B."}]	["Determining the weights of criteria in the ELECTRE type methods with a revised Simos’ procedure"]	article-journal	["European Journal of Operational Research"]	["2002"]
Optional	[{:family=>"Roth", :given=>"R.F."}, {:family=>"Field", :given=>"F."}, {:family=>"Clark", :given=>"J."}]	["Materials Selection and Multi-Attribute Utility Analysis"]	article-journal	["Journal of Computer-Aided Materials Design"]	["1994"]
