Required	[{:given=>"Sonin"}]	["Fundamental Laws of Motion: Particles"]			
Required	[{:given=>"White"}]	["Viscous Fluid Flow"]			["1991"]
Required	[{:family=>"Handout", :given=>"Sonin"}]	["The Thermodynamic Constitutive Equations and the Equation for Temperature"]			
Required	[{:family=>"Bird", :given=>"Curtis"}, {:given=>"Hirschfelder"}]	["Molecular Theory of Gases and Liquid"]			["1954"]
Required	[{:given=>"Vincenti"}, {:given=>"Kruger"}]	["_Introduction to Physical Gas Dynamics._1965"]			
Required	[{:family=>"Champagne", :given=>"Pao"}, {:family=>"Mech", :given=>"Wygnaski J.Fluid"}]				["1976"]
Required	[{:given=>"Abramovich"}]	["The Theory of Turbulent Jets"]			
Required	[{:given=>"Rodi"}]	["Studies in Convection"]	book		["1975"]
Required	[{:family=>"Chap", :given=>"Townsend"}]	["6 in The Structure of Turbulent Shear Flow"]			["1976"]
Required	[{:given=>"Cebeci"}, {:given=>"Smith"}]	["Analysis of Turbulent Boundary Layers"]	book		["1974"]
Required	[{:given=>"Bushnell"}, {:given=>"McGinley"}]	["Turbulence control in wall flows"]	article-journal	["Ann. Rev. Fluid Mech"]	["1989"]
Required	[{:given=>"Chen"}, {:given=>"Rodi"}]	["A Review of Experimental Data"]	book		["1980"]
Required	[{:given=>"Fay"}]	["Buoyant Plumes and Wakes"]	article-journal	["Ann. Rev. Fluid Mech"]	["1973"]
Required	[{:given=>"List"}]	["Turbulent Jets and Plumes"]	article-journal	["Ann. Rev. Fluid Mech"]	["1982"]
Required	[{:given=>"Rodi"}]	["Turbulent Buoyant Jets & Plumes"]	book		["1982"]
Required	[{:given=>"Chen"}, {:given=>"Yaw"}]	["Fundamentals of Turbulence Modeling"]	book		["1998"]
Required	[{:given=>"Libby"}]	["Introduction to Turbulence"]	book		["1996"]
Required		["LaJones, and under"]	article-journal	["Int. J. Heat Mass Transfer"]	["1972"]
Required		["LaJones, and under"]	article-journal	["Int. J. Heat Mass Transfer"]	["1973"]
Required	[{:family=>"Bradshaw", :given=>"Cebeci"}, {:given=>"Whitelaw"}]	["Engineering Calculation Methods for Turbulent Flow"]	book		["1981"]
Required	[{:given=>"Rodi"}]	["Turbulence models and their applications in Hydraulics– “a state of the art review"]	article-journal	["Int. Assoc. for Hydraulics"]	
Required	[{:given=>"Rodi"}]	["Engineering Turbulence Modelling and Experiments 3"]	book		["1996"]
Required	[{:family=>"Chap", :given=>"Turbulence"}]	["1 & 5"]	book		["1978"]
Required	[{:given=>"Monin"}, {:given=>"Yaglom"}]		book		["1979"]
Required	[{:family=>"Taylor", :given=>"G.I.Proc Roy"}]	["Soc"]	article-journal	["A"]	["1953", "1954", "Turbulent", "1954"]
Required	[{:family=>"Probstein", :given=>"R.F."}]	["Physicochemical Hydrodynamics"]	book		["1994"]
Required	[{:given=>"Monin"}, {:given=>"Yaglom"}]	["Statistical Fluid Mechanics"]	book		["1973"]
Required	[{:given=>"Levich"}]	["Physicochemical Hydrodynamics"]	book		["1962"]
Required	[{:family=>"Fischer", :given=>"H.B."}]	["Longitudinal dispersion and turbulent mixing in open channel flow"]	article-journal	["Ann. Rev. Fluid Mech"]	["1973"]
Required	[{:family=>"Chatwin", :given=>"P.C."}, {:family=>"Sullivan", :given=>"P.J."}]	["J"]	article-journal	["Fluid Mech"]	["1982"]
