Required	Fernando, Mayanthi L. “Reconfiguring Freedom: Muslim Piety and the Limits of Secular Law and Public Discourse in France.”  American Ethnologist 37, no. 1 (2010): 19–35
Required	Harding, Susan. “Convicted by the Holy Spirit: The Rhetoric of Fundamental Baptist Conversion.” American Ethnologist 14, no. 1 (1987): 167–81
Required	Hanks, Michele. “Between Electricity and Spirit: Paranormal Investigation and the Creation of Doubt in England.” American Anthropologist 118, no. 4 (2016)
Required	Josephson-Storm, Jason A. “Enchanted (Post) Modernity.” Chapter 1 in The Myth of Disenchantment: Magic, Modernity, and the Birth of the Human Sciences. University of Chicago Press, 2017. ISBN: ‎9780226403366
Required	Bebergal, Peter. “Fear and Soldering.” Chapter 7 in Strange Frequencies: The Extraordinary Story of the Technological Quest for the Supernatural. TarcherPerigee, 2018. ISBN: ‎9780143111825
Required	Miller, Laura. “Tantalizing Tarot and Cute Cartomancy in Japan.” Japanese Studies 31, no. 1 (2011): 73–91
Required	Farman, Abou.  “Re-Enchantment Cosmologies: Mastery and Obsolescence in an Intelligent Universe.” Anthropological Quarterly 85, no. 4 (2012): 1069–88
Required	Natale, Simone. “Amazon Can Read Your Mind: A Media Archaeology of the Algorithmic Imaginary.” Chapter 1 in Believing in Bits: Digital Media and the Supernatural. Edited by Natale Simone and Diana Pasulka. Oxford University Press, 2019. ISBN: ‎9780190949990
Required	Beliso-De Jesús, Aisha. “Santería Copresence and the Making of African Diaspora Bodies.” Cultural Anthropology 29, no. 3 (2014): 503–26
Required	Srinivas, Tulasi. “Technologies of Wonder.” Chapter 4 in The Cow in the Elevator: An Anthropology of Wonder. Duke University Press Books, 2018. ISBN: ‎9780822370796
Required	Chireau, Yvonne. “Conjure and Christianity in the Nineteenth Century: Religious Elements in African American Magic.” Religion and American Culture 7, no. 2 (1997): 225–46
Required	Fader, Ayala. “The Counterpublic of the J(ewish) Blogosphere: Gendered Language and the Mediation of Religious Doubt among Ultra-Orthodox Jews in New York.” Journal of the Royal Anthropological Institute 23, no. 4 (2017): 727–47
Required	Binder, Stefan. “Magic is Science: Atheist Conjuring and the Exposure of Superstition in South India.” HAU: Journal of Ethnographic Theory 9, no. 2 (2019): 284–98
Required	Jones, Graham M. “Modern Magic and the War on Miracles in French
Required	Colonial Culture.” Comparative Studies in Society and History 52, no. 1 (2010): 66–99
Required	Jones, Graham M. “An Apprenticeship in Cunning.” Chapter 1 in Trade of the Tricks: Inside the Magician’s Craft. University of California Press, 2011. ISBN: ‎9780520270473
Required	Rappert, Brian. “‘Pick a Card, Any Card’: Learning to Deceive and Conceal–with Care.” Secrecy and Society 2, no. 2 (2021): 1–41
Required	Eghigian, Greg. “Making UFOs Make Sense: Ufology, Science, and the History of Their Mutual Mistrust.” Public Understanding of Science 26, no. 5(2017): 612–26
Required	Pasulka, D. W. “Introduction.” In American Cosmic: UFOs, Religion, Technology. Oxford University Press. Oxford University Press, 2019. ISBN: ‎9780190692889
Required	Norgaard, Kari Marie. “‘People Want to Protect Themselves a Little Bit’: Emotions, Denial, and Social Movement Nonparticipation.” Sociological Inquiry 76, no. 3 (2006): 372–96
Required	Reich, Jennifer A. “‘We are Fierce, Independent Thinkers and Intelligent’: Social Capital and Stigma Management among Mothers who Refuse Vaccines.” Social Science & Medicine 257 (2020): 112015
Required	Callison, Candis. “Blessing the Facts.” Chapter 3 in How Climate Change Comes to Matter: The Communal Life of Facts. Duke University Press, 2014. ISBN: ‎9780822357872
Required	Cho, Francisca. “Buddhism and Science: Translating and Re-translating Culture.” Chapter 14 in Buddhism in the Modern World. Edited by David L. McMahan. Routledge, 2011. ISBN: ‎9780415780155
