Required	Paluch, Ilga. “The Entrainment Mechanism in Colorado Cumuli.” Journal of the Atmospheric Science 36, no. 12 (1979): 2467–78
Required	Romps, David, and Zhiming Kuang. “Do Undiluted Convective Plumes Exist in the Upper Tropical Troposphere?” Journal of the Atmospheric Science 67, no. 2 (2010): 468–84
Optional	Held, Isaac M., and Arthur Y. Hou. “Nonlinear Axially Symmetric Circulations in a Nearly Inviscid Atmosphere.” Journal of the Atmospheric Sciences 37, no. 3 (1980): 515–33
Optional	Lindzen, Richard S., and Arthur V. Hou. “Hadley Circulations for Zonally Averaged Heating Centered off the Equator.” Journal of the Atmospheric Sciences 45, no. 17 (1988): 2416–27
Optional	Plumb, R. Alan, and Arthur Y. Hou. “The Response of a Zonally Symmetric Atmosphere to Subtropical Thermal Forcing: Threshold Behavior.” Journal of the Atmospheric Sciences 49, no. 19 (1992): 1790–9
Optional	Emanuel, Kerry A. “Notes and Correspondence on Thermally Direct Circulations in Moist Atmospheres.” Journal of the Atmospheric Science 52, no. 9 (1995): 1529–34
Optional	Pauluis, Olivier. “Boundary Layer Dynamics and Cross–Equatorial Hadley Circulation.” Journal of the Atmospheric Sciences 61 (2004): 1161–73
Optional	Walker, Christopher C., and Tapio Schneider. “Eddy Influences on Hadley Circulations: Simulations with an Idealized GCM.” Journal of Atmospheric Sciences 63 (2006): 3333–50
Optional	Emanuel, Kerry A., et al. “On Large–Scale Circulations in Convecting Atmospheres.” Quarterly Journal of the Royal Meteorological Society 120, no. 519 (1994): 1111–43
Optional	Sobel, Adam H., and Christopher S. Bretherton. “Modeling Tropical Precipitation in a Single Column.” Journal of Climate 13, no. 24 (2000): 4378–92
Optional	Molnar, Peter, and Kerry A. Emanuel. “Temperature Profiles in Radiative–Convective Equilibrium above Surfaces at Different Heights.” Journal of Geophysical Research 104, no. D20 (1999): 24265–71
Optional	Chou, C., J. D. Neelin, et al. “Ocean–atmosphere–land Feedbacks in an Idealized Monsoon.” Quarterly Journal of the Royal Meteorological Society 127, no. 576 (2001): 1869–91
Optional	Rodwell, M. J., and B. J. Hoskins. “Subtropical Anticyclones and Summer Monsoons.” Journal of Climate 14, no. 15 (2001): 3192–211
Optional	Madden, Roland A., and Paul R. Julian. “Description of Global–Scale Circulation Cells in the Tropics with a 40–50 Day Period.” Journal of the Atmospheric Sciences 29, no. 6 (1972): 1109–23
Optional	Wheeler, Matthew, and George N. Kiladis. “Convectively Coupled Equatorial Waves: Analysis of Clouds and Temperature in the Wavenumber–Frequency Domain.” Journal of the Atmospheric Sciences 56, no. 3 (1999): 374–99
Optional	Reed, Richard J., Donald C. Norquist, et al. “The Structure and Properties of African Wave Disturbances as Observed during Phase III of GATE.” Monthly Weather Review 105, no. 3 (1977): 317–33
Optional	Reed, Richard J., and Ernest E. Recker. “Structure and Properties of Syntopic–Scale Wave Disturbances in the Equatorial Western Pacific.” Journal of Atmospheric Sciences 28, no. 7 (1971): 1117–33
Optional	Diedhiou, A., et al. “Composite Pattern of Easterly Disturbances over West Africa and the Tropical Atlantic: A Climatology from the 1979–95 NCEP/NCAR Reanalyses.” Climate Dynamics 18, no. 3–4 (2001): 241–53
Optional	Jeremy, Grist P., et al. “Easterly Waves over Africa. Part II: Observed and Modeled Contrasts between Wet and Dry Years.” Monthly Weather Review 130, no. 2 (2002): 212–25
Optional	Pytharoulis, Ioannis, and Chris Thorncoft. “The Low–Level Structure of African Easterly Waves in 1995.” Monthly Weather Review 127 (1999): 2266–80
Optional	Thorncroft, Chris, and Kevin Hodges. “African Easterly Wave Variability and Its Relationship to Atlantic Tropical Cyclone Activity.” Journal of Climate 14, no. 6 (2001): 1166–79
Optional	Petersen, Walter A., et al. “Convection and Easterly Wave Structures Observed in the Eastern Pacific Warm Pool during EPIC–2001.” Journal of the Atmospheric Sciences 60, no. 15 (2003): 1754–73
Optional	Emanuel, Kerry A. “The Behavior of a Simple Hurricane Model using a Convective Scheme based on Subcloud–layer Entropy Equilibrium.” Journal of the Atmospheric Sciences 52, no. 22 (1995): 3960–8
