Optional	[{:family=>"Blanchard", :given=>"O."}]	["What Do We Know About Macroeconomics that Fisher and Wicksell Did Not?"]	article-journal	["Quarterly Journal of Economics"]	["2000-11"]
Optional	[{:family=>"Woodford", :given=>"M."}]	["Revolution and Evolution in Twentieth-Century Macroeconomics", "Paper presented at Frontiers of the Mind in the Twenty-First Century, U.S"]	book		["1999-06", "1999-06"]
Optional	[{:family=>"Chari", :given=>"V.V."}]	["Modern Macroeconomics in Practice: How Theory is Shaping Policy"]	article-journal	["Journal of Economic Perspectives"]	["2006"]
Optional	[{:family=>"Mankiw", :given=>"N.G."}]	["The Macroeconomist as Scientist and Engineer"]	article-journal	["Journal of Economic Perspectives"]	["2006"]
Required	[{:family=>"Stock", :given=>"J."}, {:family=>"Watson", :given=>"M."}]	["Business Cycle Fluctuations in U.S. Macroeconomic Time Series"]	chapter	["Chapter 1 in Handbook of Macroeconomics"]	["1999"]
Required	[{:family=>"Blanchard", :given=>"O."}, {:family=>"Fischer", :given=>"S."}]	["Lectures on Macroeconomics"]			["1989"]
Optional	[{:family=>"Cochrane", :given=>"J."}]	["Time Series for Macroeconomics and Finance"]	book		["2005"]
Optional	[{:family=>"Blanchard", :given=>"O."}, {:family=>"Quah", :given=>"D."}]	["The Dynamic Effects of Aggregate Demand and Aggregate Supply Disturbances.’"]	article-journal	["American Economic Review"]	["1989"]
Optional	[{:family=>"Christiano", :given=>"L."}, {:family=>"Eichenbaum", :given=>"M."}, {:family=>"Evans", :given=>"C."}]	["Monetary Policy Shocks: What have we Learned and to What End?"]	chapter	["Handbook of Macroeconomics"]	["1999"]
Optional	[{:family=>"Aguiar", :given=>"M."}, {:family=>"Gopinath", :given=>"G."}]	["Emerging Market Business Cycles,” and “The Cycle is the Trend"]	article-journal	["Journal of Political Economy"]	["2007"]
Optional	[{:family=>"Obstfeld", :given=>"M."}, {:family=>"Rogoff", :given=>"K."}]	["Foundations of International Macroeconomics"]			["1996"]
Optional	[{:family=>"Campbell", :given=>"J."}]	["Inspecting the Mechanism: An Analytical Approach to the Stochastic Growth Model"]	article-journal	["Journal of Monetary Economics"]	["1994-06"]
Optional	[{:family=>"Uhlig", :given=>"H."}]	["A Toolkit for Analyzing Nonlinear Dynamic Stochastic Models Easily"]	book		["1997"]
Required	[{:family=>"King", :given=>"R."}, {:family=>"Rebelo", :given=>"S."}]	["Resuscitating Real Business Cycles"]	chapter	["Chapter 14 in Handbook of Macroeconomics"]	["1999"]
Optional	[{:family=>"Prescott", :given=>"E.C."}]	["Theory Ahead of Business Cycle Measurement"]	article-journal	["Federal Reserve Bank of Minneapolis Quarterly Review"]	["1986"]
Optional	[{:family=>"Rebelo", :given=>"S."}]	["Real Business Cycle Models: Past, Present and Future"]	article-journal	["National Bureau of Economic Research Working Paper"]	["2005-06"]
Optional	[{:family=>"Gali", :given=>"J."}, {:family=>"Rabanal", :given=>"P."}]	["Technology Shocks and Aggregate Fluctuations: How Well does the RBC Model Fit Postwar U.S. Data?"]	chapter	["NBER Macroeconomics Annual 2004"]	
Optional	[{:family=>"Basu", :given=>"S."}, {:family=>"Fernald.", :given=>"J."}, {:family=>"Kimball", :given=>"M."}]	["Are Technology Improvements Contractionary?"]	book		["2004"]
Optional	[{:family=>"Aghion", :given=>"P."}, {:family=>"Howitt", :given=>"P."}]	["Growth and Cycles"]	chapter	["Chapter 8 in Endogenous Growth Theory"]	["1998"]
Optional	[{:family=>"Shleifer", :given=>"A."}]	["Implementation Cycles"]	article-journal	["Journal of Political Economy"]	["1986-12"]
Optional	[{:family=>"Shiller", :given=>"R."}]	["Irrational Exuberance"]			["2000"]
Optional	[{:family=>"Blanchard", :given=>"O."}, {:family=>"Rhee", :given=>"C."}, {:family=>"Summers", :given=>"L."}]	["The Stock Market, Profit, and Investment"]	article-journal	["Quarterly Journal of Economics"]	["1993-02"]
Required	[{:family=>"Obstfeld", :given=>"M."}, {:family=>"Rogoff", :given=>"K."}]	["The Intertemporal Approach to the Current Account"]	article-journal	["Handbook of International Economics", "Chapter"]	["1997"]
Optional	[{:family=>"Blanchard", :given=>"O."}]	["Current Account Deficits in Rich Countries"]	chapter	["mimeo MIT Department of Economics Working Paper No. 07-06"]	["2007-02"]
Optional	[{:family=>"Dornbusch", :given=>"R."}, {:family=>"Sturzenegger", :given=>"F."}, {:family=>"Wolf", :given=>"H."}, {:family=>"Fischer", :given=>"S."}, {:family=>"Barro", :given=>"R."}]	["Extreme Inflation: Dynamics and Stabilization"]	article-journal	["Brookings Papers on Economic Activity"]	["1990", "1990"]
Required	[{:family=>"Blanchard", :given=>"O."}]	["Why Does Money Affect Output? A Survey"]	chapter	["Handbook of Monetary Economics"]	["1990"]
Required	[{:family=>"Woodford", :given=>"M."}]	["Interest and Prices: Foundations of a Theory of Monetary Policy"]			["2003"]
