Required	[{:family=>"Parkin", :given=>"Michael"}]	["Microeconomics"]			["2004"]
Required	[{:family=>"Pollakowski", :given=>"Henry O."}]	["Life After Rent Control: A Case Study"]	article-journal	["The New York Times"]	["1997-06-14"]
Required	[{:family=>"Pepall", :given=>"Lynne"}, {:family=>"Richards", :given=>"Daniel J."}, {:family=>"Norman", :given=>"George"}]	["Industrial Organization: Contemporary Theory and Practice"]			["2001"]
Required	[{:family=>"Shapiro", :given=>"Carol"}, {:family=>"Varian", :given=>"Hal R."}]	["Information Rules: A Strategic Guide to the Network Economy"]	book		["1998"]
Required	[{:family=>"Pepall", :given=>"Lynne"}, {:family=>"Richards", :given=>"Daniel J."}, {:family=>"Norman", :given=>"George"}]	["Industrial Organization: Contemporary Theory and Practice"]			
Required	[{:family=>"Dixit", :given=>"Avinash K."}, {:family=>"Nalebuff", :given=>"Barry J."}]	["Thinking Strategically: The Competitive Edge in Business, Politics, and Everyday Life"]			["1993"]
Required	[{:family=>"Shapiro", :given=>"Carol"}, {:family=>"Varian", :given=>"Hal R."}]	["Information Rules: A Strategic Guide to the Network Economy"]			["1998"]
Required	[{:family=>"Parkin", :given=>"Michael"}]	["Microeconomics", "Chapter 21"]	book		["1999"]
Required	[{:family=>"Megginson", :given=>"William"}]	["Corporate Finance Theory"]	book		["1997"]
Required	[{:family=>"Brickley", :given=>"James A."}, {:family=>"Smith", :given=>"Clifford W."}, {:family=>"Zimmerman", :given=>"Jerold L."}]	["Managerial Economics and Organizational Architecture"]			
Required	[{:family=>"Krugman", :given=>"Paul R."}]	["What Do Undergrads Need to Know About Trade?"]	article-journal	["American Economic Review"]	["1993-05"]
Required	[{:family=>"Economic Advisers", :given=>"Council", :particle=>"of"}]	["Inequality and Economic Rewards.” Chapter 5 in Economic Report of the President"]			["1997"]
