Required	[{:family=>"Dixit", :given=>"Avinash"}, {:family=>"Skeath", :given=>"Susan"}, {:family=>"Reiley", :given=>"David"}]	["Games of Strategy"]			["2009"]
Required	[{:family=>"Brandenburger", :given=>"Adam"}, {:family=>"Nalebuff", :given=>"Barry"}]	["The Right Game: Use Game Theory to Shape Strategy"]	article-journal	["Harvard Business Review"]	["1995-07"]
Required	[{:family=>"Smith", :given=>"Raymond"}]	["Business as a War Game: A Report from the Battlefront"]	article-journal	["Fortune"]	["1996"]
Required	[{:family=>"Krugman", :given=>"Paul R."}]	["Is Free Trade Passé?"]	article-journal	["The Journal of Economic Perspectives"]	["1987"]
Required	[{:family=>"Chevalier", :given=>"Judith"}]	["When it can be Good to Burn your Boats"]	article-journal	["Financial Times"]	["1999-10-25"]
Required	[{:family=>"Chevalier", :given=>"Judith"}]	["The Pros and Cons of Entering a Market Surveys Edition"]	article-journal	["Financial Times"]	["1999-11-01"]
Required	[{:family=>"Lieberman", :given=>"Marvin B."}, {:family=>"Montgomery", :given=>"David B."}]	["First-mover Advantages"]	article-journal	["Strategic Management Journal"]	["1988"]
Required	[{:family=>"Michaels", :given=>"Daniel"}]	["Dogfight: In the Secret World of Airplane Deals, One Battle Up Close—Boeing, Airbus Vied to Meet Cutthroat Terms of Iberia; Strong Carriers Call Shots—Dangling the Used Car Option"]	article-journal	["Wall Street Journal"]	["2003-03-10"]
Required	[{:family=>"Brandenburger"}, {:given=>"Nalebuff"}]	["Chapter 4 in Co-opetition"]			["1996"]
Required	[{:family=>"Rivkin", :given=>"Jan W."}]	["Dogfight over Europe: RyanAir (A"]	article-journal	["Harvard Business School Case"]	["2000-06"]
Required	[{:family=>"Brandenburger"}, {:given=>"Nalebuff"}]	["Chapter 5 in Co-opetition"]			["1996"]
Required	[{:family=>"Garicano", :given=>"Luis"}, {:family=>"Gertner", :given=>"Robert"}]	["The Dynamics of Price Competition"]	article-journal	["Financial Times"]	["1999-10-18"]
Required	[{:family=>"Milgrom", :given=>"Paul"}, {:family=>"Roberts", :given=>"John"}]	["Johnson Controls, Inc.—Automotive System Group: The Georgetown, Kentucky Plants"]	chapter	["Stanford Graduate School of Business Case: BE-9"]	["1993"]
Required	[{:family=>"Stewart", :given=>"James"}]	["Taking the Dare"]	article-journal	["The New Yorker"]	["1993-07"]
Required	[{:family=>"Porter", :given=>"Michael E."}]	["General Electric vs. Westinghouse in Large Turbine Generators (A"]	article-journal	["Harvard Business School Case"]	["1986-08"]
Required	[{:family=>"Clifford", :given=>"Stephanie"}]	["A Web Shift in the Way Advertisers See Clicks"]	article-journal	["New York Times"]	["2008-04-21"]
Required	[{:family=>"Angwin", :given=>"Julia"}]	["The Web’s New Gold Mine: Your Secrets"]	article-journal	["Wall Street Journal"]	["2010-07-30"]
Required	[{:family=>"Singer", :given=>"Natasha"}]	["Your Online Attention, Bought in an Instant"]	article-journal	["New York Times"]	["2012-11-17"]
Required	[{:family=>"McAfee", :given=>"R.Preston"}]	["The Greatest Auction in History"]	chapter	["Better Living through Economics"]	["2012"]
Required	[{:family=>"Tulis", :given=>"Tracy"}]	["How Game Theory Helped Improve New York City’s High School Application Process"]	article-journal	["New York Times"]	["2014-12-05"]
Required	[{:family=>"Kreps", :given=>"David"}]	["Chapter 23 in Microeconomics for Managers"]			["2004"]
Required	[{:family=>"Schelling", :given=>"Thomas"}]	["Chapters 7 and 8 in Strategy of Conflict"]			["1963"]
Required	[{:family=>"Dixit", :given=>"Avinash K."}, {:family=>"Skeath", :given=>"Susan"}]	["Games of Strategy"]			["1999"]
