Required	[{:family=>"Blanchard", :given=>"Olivier J."}, {:family=>"Fisher", :given=>"Stanley"}]	["Lectures on Macroeconomics"]	book		["1989"]
Required	[{:family=>"Deaton", :given=>"Angus"}]	["Understanding Consumption"]	book		["1992"]
Required	[{:family=>"Ljungqvist", :given=>"Lars"}, {:family=>"Sargent", :given=>"Thomas J."}]	["Recursive Macroeconomic Theory"]	book		["2004"]
Required	[{:family=>"Backus", :given=>"David"}, {:family=>"Routledge", :given=>"Bryan"}, {:family=>"Zin", :given=>"Stanley"}]	["Exotic Preferences for Macroeconomists"]	article-journal	["NBER Working Paper"]	["2004-06"]
Required	[{:family=>"Lucas", :given=>"Robert E.", :suffix=>"Jr"}]	["Models of Business Cycles"]			["1987"]
Required	[{:family=>"Stokey", :given=>"Nancy L."}, {:family=>"Lucas", :given=>"Robert E.", :suffix=>"Jr."}, {:family=>"Prescott", :given=>"Edward C."}]	["Recursive Methods in Economic Dynamics"]			["1989"]
Required	[{:family=>"Townsend", :given=>"Robert M."}]	["Consumption Insurance: An Evaluation of Risk-Bearing Systems in Low-Income Economies"]	article-journal	["Journal of Economic Perspectives"]	["1995"]
Required	[{:family=>"Kocherlakota", :given=>"Narayana R."}]	["The Equity Premium Puzzle: It’s Still a Puzzle"]	article-journal	["Journal of Economic Literature"]	["1996"]
Required	[{:family=>"Cochrane", :given=>"John H."}, {:family=>"Hansen", :given=>"Lars Peter"}]	["Asset Pricing Explorations for Macroeconomics"]	chapter	["NBER Macroeconomics Annual"]	["1992"]
Required	[{:family=>"Krusell", :given=>"Per"}, {:family=>"Smith", :given=>"Anthony A.", :suffix=>"Jr"}]	["Income and Wealth Heterogeneity in the Macroeconomy"]	article-journal	["Journal of Political Economy"]	["1998"]
Required	[{:family=>"Aiyagari", :given=>"S.Rao"}]	["Uninsured Idiosyncratic Risk and Aggregate Savings"]	article-journal	["Quarterly Journal of Economics"]	["1994"]
Required	[{:family=>"Attanasio", :given=>"Orazio P."}]	["Consumption"]	chapter	["Handbook of Macroeconomics"]	["1998"]
Required	[{:family=>"Kocherlakota", :given=>"Narayana R."}]	["Implications of Efficient Risk Sharing without Commitment"]	article-journal	["Review of Economic Studies"]	["1996"]
Required	[{:family=>"Townsend", :given=>"Robert M."}]	["The Medieval Village Economy: A Study of the Pareto Mapping in General Equilibrium Models"]			["1993"]
Required	[{:literal=>"———."}]	["Risk and Insurance in Village India"]	article-journal	["Econometrica"]	["1994"]
Required	[{:family=>"Lucas", :given=>"Robert E.", :suffix=>"Jr"}]	["On Efficiency and Distribution"]	article-journal	["Economic Journal"]	["1992"]
Required	[{:family=>"Abel", :given=>"Andrew"}]	["Consumption and Investment"]	chapter	["Handbook of Monetary Economics"]	["1990"]
Required	[{:family=>"Hayashi", :given=>"Fumio"}]	["Tobin’s Marginal q and Average q: A Neoclassical Interpretation"]	article-journal	["Econometrica"]	["1982"]
Required	[{:family=>"Dixit", :given=>"A.K."}, {:family=>"Pindyck", :given=>"R.S."}]	["Investment Under Uncertainty"]			["1994"]
Required	[{:family=>"Bentolila", :given=>"Samuel"}, {:family=>"Bertola", :given=>"Giuseppe"}]	["Firing Costs and Labour Demand: How Bad is Eurosclerosis?"]	article-journal	["Review of Economic Studies"]	["1990"]
Required	[{:family=>"Caballero", :given=>"Ricardo J."}]	["Aggregate Investment"]	chapter	["Handbook of Macroeconomics"]	["1999"]
Required	[{:family=>"Hopenhayn", :given=>"Hugo"}, {:family=>"Rogerson", :given=>"Richard"}]	["Job Turnover and Policy Evaluation: A General Equilibrium Analysis"]	article-journal	["Journal of Political Economy"]	["1993"]
Optional	[{:family=>"Epstein", :given=>"Larry G."}, {:family=>"Zin", :given=>"Stanley E."}]	["Substitution, Risk Aversion, and the Temporal Behavior of Consumption and Asset Returns: A Theoretical Framework"]	article-journal	["Econometrica"]	["1989"]
Optional	[{:family=>"Lucas", :given=>"Robert E.", :suffix=>"Jr"}]	["Macroeconomic Priorities"]	article-journal	["A. E. A. Presidential Address in American Economic Review"]	["2003"]
Optional	[{:family=>"Weil", :given=>"Philippe"}]	["Non-expected Utility in Macroeconomics"]	article-journal	["Quarterly Journal of Economics"]	["1990"]
Optional	[{:family=>"Cochrane", :given=>"John"}]	["Where is the Market Going? Uncertain Facts and Novel Theories"]	chapter	["Economic Perspectives XXI"]	["1997"]
Optional	[{:family=>"Alvarez", :given=>"Fernando"}, {:family=>"Jermann", :given=>"Urban"}]	["Using Asset Returns to Estimate the Costs of Business Cycle Fluctuations"]	article-journal	["Journal of Political Economy"]	["2004"]
