Required	[{:family=>"Barro", :given=>"Robert"}]	["Intermediate Macroeconomics"]			["2010"]
Required	[{:family=>"Solow", :given=>"Robert M."}]	["A Contribution to the Theory of Economic Growth"]	article-journal	["The Quarterly Journal of Economics"]	["1956"]
Required	[{:family=>"Mankiw", :given=>"N.Gregory"}, {:family=>"Romer", :given=>"David"}, {:others=>true}]	["A Contribution to the Empirics of Economic Growth"]	article-journal	["The Quarterly Journal of Economic Growth"]	["1992"]
Required	[{:family=>"Hall", :given=>"Robert E."}]	["Stochastic Implications of the Life Cycle-Permanent Income Hypothesis: Theory and Evidence"]	article-journal	["Journal of Political Economy"]	["1978"]
Required	[{:literal=>"Lucas Jr., Robert E."}]	["Making a Miracle"]	article-journal	["Econometrica"]	["1993"]
Required	[{:family=>"Barro", :given=>"Robert J."}]	["Are Government Bonds Net Wealth?"]	article-journal	["Journal of Political Economy"]	["1974"]
Required	[{:family=>"Diamond", :given=>"Peter"}]	["National Debt in a Neoclassical Growth Model"]	article-journal	["American Economic Review"]	["1965"]
Required	[{:family=>"Meltzer", :given=>"Allan H."}, {:family=>"Richard", :given=>"Scott F."}]	["A Rational Theory of the Size of Government"]	article-journal	["Journal of Political Economy"]	["1981"]
Required	[{:family=>"Alesina", :given=>"Alberto"}, {:family=>"Angeletos", :given=>"George-Marios"}]	["Fairness and Redistribution"]	article-journal	["The American Economic Review"]	["2005"]
Required	[{:family=>"Barro", :given=>"Robert J."}, {:family=>"Gordon", :given=>"David B."}]	["Rules, Discretion and Reputation in a Model of Monetary Policy"]	article-journal	["Journal of Monetary Economics"]	["1983"]
Required	[{:family=>"Calvo", :given=>"Guillermo"}]	["Servicing the Public Debt: The Role of Expectations"]	article-journal	["The American Economic Review"]	["1988"]
Required	[{:family=>"Diamond", :given=>"Douglas W."}, {:family=>"Dybvig", :given=>"Philip H."}]	["Bank Runs, Deposit Insurance, and Liquidity"]	article-journal	["Journal of Political Economy"]	["1983"]
