Required	[{:family=>"Tirole", :given=>"Jean"}]	["The Theory of Industrial Organization"]			["1988"]
Required	[{:family=>"Nevo", :given=>"A."}, {:family=>"Hendel", :given=>"Igal"}]	["Measuring the Implications of Sales and Consumer Stockpiling Behavior"]			["2003-06"]
Required	[{:family=>"Shepard", :given=>"A."}]	["Price Discrimination and Retail Configuration"]	article-journal	["Journal of Political Economy"]	["1991-02"]
Required	[{:family=>"Fisher", :given=>"F."}]	["Games Economists Play: A Noncooperative View"]	article-journal	["Rand Journal of Economics"]	["1989"]
Required	[{:family=>"Stole", :given=>"L."}]	["Price Discrimination in Competitive Environments"]	chapter	["Handbook of Industrial Organization"]	
Required	[{:family=>"Ellison", :given=>"G."}]	["A Model of Add-on Pricing"]	chapter	["NBER Working Paper 9721"]	["2003-05"]
Required	[{:family=>"Stahl", :given=>"D."}]	["Oligopolistic Pricing with Heterogeneous Consumer Search"]	article-journal	["International Journal of Industrial Organization"]	["1996-04"]
Required	[{:family=>"E.", :given=>"Maskin"}, {:family=>"Tirole", :given=>"J."}]	["A Theory of Dynamic Oligopoly II: Price Competition, Kinked Demand Curves, and Edgeworth Cycles"]	article-journal	["Econometrica"]	["1988-05"]
Required	[{:family=>"Bresnahan", :given=>"T."}]	["Empirical Studies of Industries with Market Power"]	chapter	["Handbook of Industrial Organization"]	["1989"]
Required	[{:family=>"Fudenberg", :given=>"D."}, {:family=>"Tirole", :given=>"J."}]	["A ‘Signal-Jamming’ Theory of Predation"]	article-journal	["Rand Journal of Economics"]	["1986"]
Required	[{:family=>"Genesove", :given=>"D."}]	["Adverse Selection in the Wholesale Used Car Market"]	article-journal	["Journal of Political Economy"]	["1993-08"]
Required	[{:family=>"Klemperer", :given=>"P."}]	["Auction Theory: A Guide to the Literature"]	article-journal	["Journal of Economic Surveys"]	["1999-07"]
Required	[{:family=>"S.", :given=>"Athey"}, {:family=>"Haile", :given=>"P."}]	["Empirical Models of Auctions"]	chapter	["NBER Working Paper 12126"]	["2006-03"]
Required	[{:family=>"Bresnahan", :given=>"T."}]	["Network Effects and Microsoft"]	book		["2001"]
Required	[{:family=>"Kremer", :given=>"M."}]	["Patent Buy-outs: A Mechanism for Encouraging Innovation"]	article-journal	["Quarterly Journal of Economics"]	["1998-11"]
Required	[{:family=>"Ellison", :given=>"G."}, {:family=>"Fudenberg", :given=>"D."}]	["Rules of Thumb for Social Learning"]	article-journal	["Journal of Political Economy"]	["1993"]
Required	[{:family=>"Ellison", :given=>"G."}]	["Bounded Rationality in Industrial Organization"]	chapter	["Advances in Economics and Econometrics: Theory and Applications"]	
Required	[{:family=>"Vigna", :given=>"S.Della"}, {:family=>"Malmendier", :given=>"U."}]	["Contract Design and Self-Control: Theory and Evidence"]	article-journal	["Quarterly Journal of Economics"]	["2004"]
Required	[{:family=>"Baye", :given=>"M."}, {:family=>"Morgan", :given=>"J."}]	["Price Dispersion in the Lab and on the Internet: Theory and Evidence"]	article-journal	["Rand Journal of Economics"]	
Required	[{:family=>"Berry", :given=>"S."}]	["Estimating Discrete-Choice Models of Product Differentiation"]	article-journal	["Rand Journal of Economics"]	["1994"]
Required	[{:family=>"Bresnahan", :given=>"T."}]	["Competition and Collusion in the American Automobile Industry: The 1955 Price War"]	article-journal	["Journal of Industrial Economics"]	["1987-06"]
Required	[{:family=>"Ellison", :given=>"G."}, {:family=>"Ellison", :given=>"S.F."}]	["Search, Obfuscation, and Price Elasticities on the Internet"]	article-journal	["NBER Working Paper"]	["2004"]
Required	[{:family=>"Porter", :given=>"R."}]	["A Study of Cartel Stability: The Joint Economic Committee, 1880-1886"]	article-journal	["Bell Journal of Economics"]	["1983"]
Required	[{:family=>"Noel", :given=>"M."}]	["Price Cycles in Retail Gasoline Markets: A Microstudy of Firm Behavior"]	thesis		["2002"]
Required	[{:family=>"Genesove", :given=>"D."}, {:family=>"Mullin", :given=>"W."}]	["Testing Static Oligopoly Models: Conduct and Cost in the Sugar Industry, 1890-1914"]	article-journal	["Rand Journal of Economics"]	["1998"]
Required	[{:family=>"Berry", :given=>"S."}, {:family=>"Levinsohn", :given=>"J."}, {:family=>"Pakes", :given=>"A."}]	["Automobile Prices in Market Equilibrium"]	article-journal	["Econometrica"]	["1995-07"]
Required	[{:family=>"Bresnahan", :given=>"T."}, {:family=>"Reiss", :given=>"P."}]	["Entry and Competition in Concentrated Markets"]	article-journal	["Journal of Political Economy"]	["1991-10"]
Required	[{:family=>"Ellickson", :given=>"P."}]	["Supermarkets as a Natural Oligopoly"]	chapter	["Duke University Department of Economics Working Paper 05-04"]	["2004"]
Required	[{:family=>"Guerre", :given=>"E."}, {:family=>"Perrigne", :given=>"I."}, {:family=>"Vuong", :given=>"Q."}]	["Optimal Nonparametric Estimation of First-Price Auctions"]	article-journal	["Econometrica"]	
Required	[{:family=>"Bajarai", :given=>"P."}, {:family=>"Benkard", :given=>"L."}, {:family=>"Levin", :given=>"J."}]	["Estimating Dynamic Models of Imperfect Competition"]	article-journal	["NBER Working Paper"]	["2005-07"]
Required	[{:family=>"Gul", :given=>"F."}, {:family=>"Sonnenschein", :given=>"H."}, {:family=>"Wilson", :given=>"R."}]	["Foundations of Dynamic Monopoly and the Coase Conjecture"]	article-journal	["Journal of Economic Theory"]	["1986"]
Required	[{:family=>"Chevalier", :given=>"J."}, {:family=>"Kashyap", :given=>"A."}, {:family=>"Rossi", :given=>"P."}]	["Why Don’t Prices Rise During Periods of Peak Demand? Evidence from Scanner Data"]	article-journal	["American Economic Review"]	["2003-03-15"]
Required	[{:family=>"Deneckere", :given=>"R."}, {:family=>"McAfee", :given=>"R.P."}]	["Damaged Goods"]	article-journal	["Journal of Economics and Management Strategy"]	["1996"]
Required	[{:family=>"Maskin", :given=>"E."}, {:family=>"Riley", :given=>"J."}]	["Monopoly with Incomplete Information"]	article-journal	["Rand Journal of Economics"]	["1984"]
Required	[{:family=>"McAfee", :given=>"R.P."}, {:family=>"McMillan", :given=>"J."}, {:family=>"Whinston", :given=>"M."}]	["Multiproduct Monopoly, Commodity Bundling, and Correlation of Values"]	article-journal	["Quarterly Journal of Economics"]	["1989-05"]
Required	[{:family=>"Fudenberg", :given=>"D."}, {:family=>"Tirole", :given=>"J."}]	["Upgrades, Trade-ins, and Buybacks"]	article-journal	["Rand Journal of Economics"]	["1998"]
Required	[{:family=>"Armstrong", :given=>"M."}]	["Recent Developments in the Economics of Price Discrimination"]	chapter	["Econ Working Paper Archive, Industrial Organization Paper"]	["2006"]
Required	[{:family=>"Borenstein", :given=>"S."}, {:family=>"Rose", :given=>"N."}]	["Competition and Price Dispersion in the U.S"]	article-journal	["Airline Industry.” Journal of Political Economy"]	["1994-08"]
Required	[{:family=>"Graddy", :given=>"K."}]	["Testing for Imperfect Competition at the Fulton Fish Market"]	article-journal	["Rand Journal of Economics"]	["1995"]
Required	[{:family=>"Leslie", :given=>"P."}]	["Price Discrimination in Broadway Theater"]	article-journal	["Rand Journal of Economics"]	["2004"]
Required	[{:family=>"Deaton", :given=>"A."}, {:family=>"Muellbauer", :given=>"J."}]	["Economics and Consumer Behavior", "Parts 1 and 2"]			["1980"]
Required	[{:family=>"Anderson", :given=>"S."}, {:family=>"Palma", :given=>"A.", :particle=>"De"}, {:family=>"Thisse", :given=>"J."}]	["Discrete Choice Theory of Product Differentiation"]			["1992"]
Required	[{:family=>"Epple", :given=>"D."}]	["Hedonic Prices and Implicit Markets: Estimating Demand and Supply Functions for Differentiated Products"]	article-journal	["Journal of Political Economy"]	["1987-02"]
Required	[{:family=>"Palmquist", :given=>"R."}]	["Estimating Demand for the Characteristics of Housing"]	article-journal	["Review of Economics and Statistics"]	["1994-08"]
Required	[{:family=>"Nevo", :given=>"A."}]	["A Practitioner’s Guide to Estimation of Random Coefficients Logit Models of Demand"]	article-journal	["Journal of Economics and Management Strategy"]	["2000"]
Required	[{:family=>"Goldberg", :given=>"P."}]	["Product Differentiation and Oligopoly in International Markets: The Case of the U.S. Automobile Industry"]	article-journal	["Econometrica"]	["1995-07"]
Required	[{:family=>"Ellison", :given=>"S."}, {:family=>"Cockburn", :given=>"I."}, {:family=>"Griliches", :given=>"Z."}, {:family=>"Hausman", :given=>"J."}]	["Characteristics of Demand for Pharmaceutical Products: An Examination of Four Cephalosporins"]	article-journal	["Rand Journal of Economics"]	["1997"]
Required	[{:family=>"Klemperer", :given=>"P."}]	["The Competitiveness of Markets with Switching Costs"]	article-journal	["Rand Journal of Economics"]	["1987"]
Required	[{:family=>"Shaked", :given=>"A."}, {:family=>"Sutton", :given=>"J."}]	["Relaxing Price Competition through Product Differentiation"]	article-journal	["Review of Economic Studies"]	["1982-01"]
Required	[{:family=>"Holmes", :given=>"T."}]	["The Effects of Third-Degree Discrimination in Oligopoly"]	article-journal	["American Economic Review"]	["1989"]
Required	[{:family=>"Corts", :given=>"K."}]	["Third Degree Price Discrimination in Oligopoly: All-Out Competition and Strategic Commitment"]	article-journal	["Rand Journal of Economics"]	["1998"]
