Required	[{:family=>"Scharmer", :given=>"C.Otto"}]	["Presencing Principles: Reflections on Practice"]	chapter	["Paper prepared for Presencing-In-Action Lab, Presencing Institute"]	["2010-10"]
Required	[{:family=>"Scharmer", :given=>"C.Otto"}]	["Theory U: Leading From the Future As It Emerges"]			["2009"]
Required	[{:family=>"Brown", :given=>"Tim"}]	["Design Thinking"]	article-journal	["Harvard Business Review Magazine"]	["2008-06"]
Required	[{:family=>"Scharmer", :given=>"C.Otto"}]	["Conversational Actions.” Chapter 17 in Theory U: Leading From the Future As It Emerges"]			["2009"]
Required	[{:family=>"Scharmer", :given=>"C.Otto"}]	["Epilogue"]	chapter	["Theory U: Leading From the Future As It Emerges"]	["2009"]
Required	[{:family=>"Scharmer", :given=>"C.Otto"}]	["Presencing.” Chapter 17 in Theory U: Leading From the Future As It Emerges"]			["2009"]
Required	[{:family=>"Scharmer", :given=>"C.Otto"}]	["Seven Acupuncture Points for Shifting Capitalism to Create a Regenerative Ecosystem Economy"]	article-journal	["_Oxford Leadership Journa_l"]	["2010"]
Required	[{:family=>"Scharmer", :given=>"C.Otto"}]	["Individual Actions.” Chapter 16 in Theory U: Leading From the Future As It Emerges"]			["2009"]
Required	[{:family=>"Scharmer", :given=>"C.Otto"}]	["China, Europe, and the US: Three Approaches to Meeting the Future"]	article-journal	["Otto’s Blog"]	["2010-09-29"]
Required	[{:family=>"Bird", :given=>"Kelvy"}]	["Simon Johnson Interview"]	article-journal	["Transforming Capitalism. Presencing Institute"]	["2010-01-15"]
Required	[{:family=>"Johnson", :given=>"Simon"}]	["The Quiet Coup"]	article-journal	["Atlantic Magazine"]	["2009-05"]
Required	[{:family=>"Scharmer", :given=>"C.Otto"}]	["The Blind Spot of Institutional Leadership: How to Create Deep Innovation Through Moving From Egosystem to Ecosystem Awareness"]	paper-conference	["Paper prepared for World Economic Forum, Annual Meeting of the New Champions 2010"]	["2010-09"]
Required	[{:family=>"Scharmer", :given=>"C.Otto"}]	["Introduction"]	chapter	["Theory U: Leading From the Future As It Emerges"]	["2009"]
Required	[{:family=>"Scharmer", :given=>"C.Otto"}]	["Facing the Fire.” Chapter 1 in Theory U: Leading From the Future As It Emerges"]			["2009"]
Required	[{:family=>"Scharmer", :given=>"C.Otto"}]	["The Journey to U.” Chapter 2 in Theory U: Leading From the Future As It Emerges"]			["2009"]
