Required	[{:family=>"Milgrom", :given=>"Paul"}]	["Putting Auction Theory to Work"]			["2004"]
Required	[{:family=>"Roth", :given=>"Alvin"}, {:family=>"Sotomayor", :given=>"Marilda"}]	["Two-Sided Matching: A Study in Game-Theoretic Modeling and Analysis"]			["1992"]
Required	[{:family=>"Roth", :given=>"Alvin E."}]	["The Economist as Engineer: Game Theory, Experimentation, and Computation as Tools for Design Economics"]	article-journal	["Econometrica"]	["2002-07"]
Required	[{:family=>"Milgrom", :given=>"Paul"}]	["Package Auctions and Package Exchanges"]	article-journal	["Econometrica"]	["2007-07"]
Required	[{:family=>"Joskow", :given=>"Paul"}, {:family=>"Schmalensee", :given=>"Richard"}, {:family=>"Bailey", :given=>"Elizabeth"}]	["The Market for Sulfur Dioxide Emissions"]	article-journal	["American Economic Review"]	["1998-09"]
Required	[{:family=>"Che", :given=>"Yeon-Koo"}, {:family=>"Gale", :given=>"Ian"}]	["Market Versus Non-Market Assignment of Initial Ownership"]	book		["2006"]
Required	[{:family=>"Klemperer", :given=>"Paul"}]	["What Really Matters in Auction Design?"]	article-journal	["Journal of Economic Perspectives"]	["2002"]
Required	[{:family=>"Reny", :given=>"Philip"}]	["Arrow’s Theorem and the Gibbard-Satterthwaite Theorem: A Unified Approach"]	article-journal	["Economics Letters"]	["2001-01"]
Required	[{:family=>"Klemperer", :given=>"Paul"}]	["Why Every Economist Should Learn Some Auction Theory.” Chapter 2 in Advances in Economics and Econometrics: Theory and Practice, Eighth World Congress"]			["2003"]
Required	[{:given=>"Milgrom"}]	["Getting to Work,” “Vickrey-Clarke-Groves Mechanisms,” and “The Envelope Theorem and Payoff Equivalence"]	article-journal	["chapters"]	
Required	[{:family=>"Ausubel", :given=>"Lawrence"}, {:family=>"Milgrom", :given=>"Paul"}]	["The Lovely but Lonely Vickrey Auction"]	chapter	["Chapter 1 in Combinatorial Auctions"]	["2010"]
Required	[{:family=>"Rothkopf", :given=>"Michael"}, {:family=>"Tesiberg", :given=>"Thomas"}, {:family=>"Kahn", :given=>"Edward"}]	["Why are Vickrey Auctions Rare?"]	article-journal	["Journal of Political Economy"]	["1990-02"]
Required	[{:family=>"Milgrom", :given=>"Paul"}, {:family=>"Segal", :given=>"Ilya"}]	["The Envelope Theorem for Arbitrary Choice Sets"]	article-journal	["Econometrica"]	["2002-03"]
Required	[{:family=>"Myerson", :given=>"Roger"}]	["Optimal Auction Design"]	article-journal	["Mathematics of Operations Research"]	["1981-02"]
Required	[{:family=>"Demange", :given=>"Gabrielle"}, {:family=>"Gale", :given=>"David"}, {:family=>"Sotomayor", :given=>"Marilda"}]	["Multi-Item Auctions"]	article-journal	["Journal of Political Economy"]	["1986-08"]
Required	[{:family=>"Myerson", :given=>"Roger"}, {:family=>"Satterthwaite", :given=>"Mark"}]	["Efficient Mechanisms for Bilateral Trading"]	article-journal	["Journal of Economic Theory"]	["1983-04"]
Required	[{:family=>"Milgrom", :given=>"Paul"}, {:family=>"Weber", :given=>"Robert"}]	["A Theory of Auctions and Competitive Bidding"]	article-journal	["Econometrica"]	["1982-09"]
Required	[{:family=>"Bulow", :given=>"Jeremy"}, {:family=>"Roberts", :given=>"John"}]	["The Simple Economics of Optimal Auctions"]	article-journal	["Journal of Political Economy"]	["1989-10"]
Required	[{:family=>"McAfee", :given=>"R.Preston"}, {:family=>"McMillan", :given=>"John"}]	["Bidding Rings"]	article-journal	["American Economic Review"]	["1992-06"]
Required	[{:family=>"Shapley", :given=>"Lloyd"}, {:family=>"Scarf", :given=>"Herbert"}]	["On Cores and Indivisibility"]	article-journal	["Journal of Mathematical Economics"]	["1974-03"]
Required	[{:family=>"Moulin", :given=>"Hervé"}]	["Core and Competitive Equilibrium: Multiple Goods.” Chapter 3 in Cooperative Microeconomics: A Game-Theoretic Introduction"]			["1995"]
Required	[{:family=>"Roth", :given=>"Alvin E."}, {:family=>"Postlewaite", :given=>"Andrew"}]	["Weak versus Strong Domination in a Market with Indivisible Goods"]	article-journal	["Journal of Mathematical Economics"]	["1977-08"]
